BBL,BORO,BOROUGH,BLOCK,LOT,CD,HOUSE NUMBER,STREET NAME,ALTERNATE ADDRESS,PARCEL NAME,AGENCY,PRIMARY USE CODE,PRIMARY USE TEXT,OWNER,OWNED/LEASED,U-F-USE-CODE,U-F-USE-TEXT,U-A-USE-CODE,U-A-USE-TEXT,USE STATUS,X COORD,Y COORD,
3081380001,3,BROOKLYN,08138,0001,318,105-02,AVENUE D,105-02 AVENUE D,BRKYN 17/18 SANITATION GARAGE,SANIT,0940,COMBINED MAINTENANCE/STORAGE FACILITY,C,O,,,,,C,1011934,0177295,
3081380250,3,BROOKLYN,08138,0250,318,106-15,FOSTER AVENUE,106-15 FOSTER AVENUE,SEZ FOSTER LLC,DCAS,1900,IN USE-TENANTED,C,O,,,1910,LONG-TERM AGREEMENT,C,1012202,0177413,
3081380250,3,BROOKLYN,08138,0250,318,106-15,FOSTER AVENUE,106-15 FOSTER AVENUE,SEZ FOSTER LLC,EDC,1500,NO USE,C,O,1610,FINAL COMMITMENT-DISPOSITION,,,C,1012202,0177413,
3081410125,3,BROOKLYN,08141,0125,318,,REMSEN AVENUE,REMSEN AVENUE,,DCAS,1520,NO USE-VACANT LAND,C,O,,,,,C,1009379,0173899,
3081470026,3,BROOKLYN,08147,0026,318,9720,FOSTER AVENUE,9720 FOSTER AVENUE,N.Y.C.P.D. 69TH PRECINCT,NYPD,0510,POLICE STATION,C,O,,,,,C,1010628,0175515,
3081470171,3,BROOKLYN,08147,0171,318,,FARRAGUT ROAD,FARRAGUT ROAD,,DCAS,1520,NO USE-VACANT LAND,C,O,,,,,C,1010909,0175075,
3081490001,3,BROOKLYN,08149,0001,318,101-07,FARRAGUT ROAD,101-07 FARRAGUT ROAD,EMS STATION 59  SOC STORAGE,DCAS,1900,IN USE-TENANTED,C,O,,,1910,LONG-TERM AGREEMENT,C,1011391,0175811,
3081490001,3,BROOKLYN,08149,0001,318,101-07,FARRAGUT ROAD,101-07 FARRAGUT ROAD,EMS STATION 59  SOC STORAGE,DHS,0910,MAINTENANCE,C,L,,,,,C,1011391,0175811,
3081490001,3,BROOKLYN,08149,0001,318,101-07,FARRAGUT ROAD,101-07 FARRAGUT ROAD,EMS STATION 59  SOC STORAGE,EDC,1500,NO USE,C,O,1610,FINAL COMMITMENT-DISPOSITION,,,C,1011391,0175811,
3081490001,3,BROOKLYN,08149,0001,318,101-07,FARRAGUT ROAD,101-07 FARRAGUT ROAD,EMS STATION 59  SOC STORAGE,FIRE,0540,AMBULANCE STATION,C,L,,,,,C,1011391,0175811,
3081490300,3,BROOKLYN,08149,0300,318,10300,FOSTER AVENUE,10300 FOSTER AVENUE,CENTERPOINT FLATLANDS LLC,ACS,0940,COMBINED MAINTENANCE/STORAGE FACILITY,C,L,,,,,C,1011864,0176343,
3081490300,3,BROOKLYN,08149,0300,318,10300,FOSTER AVENUE,10300 FOSTER AVENUE,CENTERPOINT FLATLANDS LLC,DCAS,1900,IN USE-TENANTED,C,O,,,1910,LONG-TERM AGREEMENT,C,1011864,0176343,
3081490300,3,BROOKLYN,08149,0300,318,10300,FOSTER AVENUE,10300 FOSTER AVENUE,CENTERPOINT FLATLANDS LLC,EDC,1500,NO USE,C,O,1610,FINAL COMMITMENT-DISPOSITION,,,C,1011864,0176343,
3081490300,3,BROOKLYN,08149,0300,318,10300,FOSTER AVENUE,10300 FOSTER AVENUE,CENTERPOINT FLATLANDS LLC,HRA,0940,COMBINED MAINTENANCE/STORAGE FACILITY,C,L,,,,,C,1011864,0176343,
3081490300,3,BROOKLYN,08149,0300,318,10300,FOSTER AVENUE,10300 FOSTER AVENUE,CENTERPOINT FLATLANDS LLC,HRA,0900,INDOOR MAINTENANCE/STORAGE/GARAGE FACILITY,C,L,,,,,C,1011864,0176343,
3081490300,3,BROOKLYN,08149,0300,318,10300,FOSTER AVENUE,10300 FOSTER AVENUE,CENTERPOINT FLATLANDS LLC,TLC,0930,INDOOR STORAGE (WAREHOUSE),C,L,,,,,C,1011864,0176343,
3081490301,3,BROOKLYN,08149,0301,318,,FARRAGUT RD,FARRAGUT RD,FLATLANDS INDUSTRIAL PARK,EDC,1500,NO USE,C,O,1610,FINAL COMMITMENT-DISPOSITION,,,C,1011908,0175885,
3081490400,3,BROOKLYN,08149,0400,318,,E 102 ST,E 102 ST,FLATLANDS INDUSTRIAL PARK,EDC,1500,NO USE,C,O,1610,FINAL COMMITMENT-DISPOSITION,,,C,1012003,0176089,
3081490501,3,BROOKLYN,08149,0501,318,,FARRAGUT RD,FARRAGUT RD,FLATLANDS INDUSTRIAL PARK,EDC,1500,NO USE,C,O,1610,FINAL COMMITMENT-DISPOSITION,,,C,1012177,0176661,
3081520001,3,BROOKLYN,08152,0001,318,103-01,FARRAGUT ROAD,103-01 FARRAGUT ROAD,CANARSIE SUBSTATION & YARD,NYCTA,0862,TRANSIT SUBSTATION,C,O,,,,,C,1012040,0175965,
3081520011,3,BROOKLYN,08152,0011,318,,FARRAGUT ROAD,FARRAGUT ROAD,BMT CANARSIE LINE R.O.W,MTA,0861,TRANSIT WAY,C,O,,,,,C,1011957,0175934,
3081520013,3,BROOKLYN,08152,0013,318,,TURNBALL AVE,TURNBALL AVE,BMT CANARSIE LINE R.O.W,MTA,0861,TRANSIT WAY,C,O,,,,,C,1012084,0176205,
3081520019,3,BROOKLYN,08152,0019,318,,TURNBULL AVENUE,TURNBULL AVENUE,BMT CANARSIE LINE R.O.W,MTA,0861,TRANSIT WAY,C,O,,,,,C,1012209,0176473,
3081520040,3,BROOKLYN,08152,0040,318,,FOSTER AVENUE,FOSTER AVENUE,PART OF FLATLANDS,EDC,1500,NO USE,C,O,1610,FINAL COMMITMENT-DISPOSITION,,,C,1012147,0176396,
3081520040,3,BROOKLYN,08152,0040,318,,FOSTER AVENUE,FOSTER AVENUE,PART OF FLATLANDS,HPD,1520,NO USE-VACANT LAND,C,O,1610,FINAL COMMITMENT-DISPOSITION,,,C,1012147,0176396,
3081520201,3,BROOKLYN,08152,0201,318,103-15,FARRAGUT ROAD,103-15 FARRAGUT ROAD,ABE STARK SR CTR/R.E.D XANADU,AGING,0752,SENIOR CENTER,C,L,,,,,C,1012158,0176112,
3081520201,3,BROOKLYN,08152,0201,318,103-15,FARRAGUT ROAD,103-15 FARRAGUT ROAD,ABE STARK SR CTR/R.E.D XANADU,DCAS,1900,IN USE-TENANTED,C,O,,,1910,LONG-TERM AGREEMENT,C,1012158,0176112,
3081520201,3,BROOKLYN,08152,0201,318,103-15,FARRAGUT ROAD,103-15 FARRAGUT ROAD,ABE STARK SR CTR/R.E.D XANADU,EDC,1500,NO USE,C,O,1610,FINAL COMMITMENT-DISPOSITION,,,C,1012158,0176112,
3081520201,3,BROOKLYN,08152,0201,318,103-15,FARRAGUT ROAD,103-15 FARRAGUT ROAD,ABE STARK SR CTR/R.E.D XANADU,MTA,0890,OTHER TRANSPORTATION FACILITY,C,O,,,,,C,1012158,0176112,
3081520300,3,BROOKLYN,08152,0300,318,,FARRAGUT ROAD,FARRAGUT ROAD,FLATLANDS INDUSTRIAL PARK,EDC,1520,NO USE-VACANT LAND,C,O,1610,FINAL COMMITMENT-DISPOSITION,,,C,1012232,0176240,
3081520300,3,BROOKLYN,08152,0300,318,,FARRAGUT ROAD,FARRAGUT ROAD,FLATLANDS INDUSTRIAL PARK,HPD,1500,NO USE,C,O,1610,FINAL COMMITMENT-DISPOSITION,,,C,1012232,0176240,
3081520301,3,BROOKLYN,08152,0301,318,,FARRAGUT RD,FARRAGUT RD,FLATLANDS INDUSTRIAL PARK,DDC,1011,OUTDOOR STORAGE - BULK MATERIAL,C,O,,,,,C,1012334,0176333,
3081520301,3,BROOKLYN,08152,0301,318,,FARRAGUT RD,FARRAGUT RD,FLATLANDS INDUSTRIAL PARK,EDC,1520,NO USE-VACANT LAND,C,O,1610,FINAL COMMITMENT-DISPOSITION,,,C,1012334,0176333,
3081520301,3,BROOKLYN,08152,0301,318,,FARRAGUT RD,FARRAGUT RD,FLATLANDS INDUSTRIAL PARK,HPD,1500,NO USE,C,O,1610,FINAL COMMITMENT-DISPOSITION,,,C,1012334,0176333,
3081520301,3,BROOKLYN,08152,0301,318,,FARRAGUT RD,FARRAGUT RD,FLATLANDS INDUSTRIAL PARK,SANIT,1011,OUTDOOR STORAGE - BULK MATERIAL,C,O,,,,,C,1012334,0176333,
3081550041,3,BROOKLYN,08155,0041,318,10600,FOSTER AVE,10600 FOSTER AVE,CENTERPOINT FLATLANDS LLC,DCAS,1900,IN USE-TENANTED,C,O,,,1910,LONG-TERM AGREEMENT,C,1012292,0176919,
3081550041,3,BROOKLYN,08155,0041,318,10600,FOSTER AVE,10600 FOSTER AVE,CENTERPOINT FLATLANDS LLC,EDC,1500,NO USE,C,O,1610,FINAL COMMITMENT-DISPOSITION,,,C,1012292,0176919,
3081550100,3,BROOKLYN,08155,0100,318,,TURNBULL AVE,TURNBULL AVE,FLATLANDS INDUSTRIAL PARK,EDC,1500,NO USE,C,O,1610,FINAL COMMITMENT-DISPOSITION,,,C,1012274,0176669,
3081550101,3,BROOKLYN,08155,0101,318,,TURNBULL AVE,TURNBULL AVE,FLATLANDS INDUSTRIAL PARK,EDC,1520,NO USE-VACANT LAND,C,O,1610,FINAL COMMITMENT-DISPOSITION,,,C,1012376,0176888,
3081560001,3,BROOKLYN,08156,0001,318,107-23,FARRAGUT ROAD,107-23 FARRAGUT ROAD,CARGEX BKLYN LIMITED PARTNERS,DCAS,1900,IN USE-TENANTED,C,O,,,1910,LONG-TERM AGREEMENT,C,1012724,0176877,
3081560001,3,BROOKLYN,08156,0001,318,107-23,FARRAGUT ROAD,107-23 FARRAGUT ROAD,CARGEX BKLYN LIMITED PARTNERS,EDC,1500,NO USE,C,O,1610,FINAL COMMITMENT-DISPOSITION,,,C,1012724,0176877,
3081560024,3,BROOKLYN,08156,0024,318,531,EAST 105 STREET,531 EAST 105 STREET,105TH STREET STATION OVERPASS,MTA,0861,TRANSIT WAY,C,O,,,,,C,1012332,0176735,
3081560030,3,BROOKLYN,08156,0030,318,,E 1O6 ST,E 1O6 ST,BMT CANARSIE LINE R.O.W,MTA,0861,TRANSIT WAY,C,O,,,,,C,1012481,0177077,
3081560040,3,BROOKLYN,08156,0040,318,,E 106 ST,E 106 ST,FLATLANDS INDUSTRIAL PARK,EDC,1500,NO USE,C,O,1610,FINAL COMMITMENT-DISPOSITION,,,C,1012319,0176766,
3081560050,3,BROOKLYN,08156,0050,318,,E 106 ST,E 106 ST,FLATLANDS INDUSTRIAL PARK,EDC,1500,NO USE,C,O,1610,FINAL COMMITMENT-DISPOSITION,,,C,1012455,0177066,
3081560100,3,BROOKLYN,08156,0100,318,567,EAST 105 STREET,567 EAST 105 STREET,SB FLATLANDS  LLC,DCAS,1900,IN USE-TENANTED,C,O,,,1910,LONG-TERM AGREEMENT,C,1012498,0176566,
3081560100,3,BROOKLYN,08156,0100,318,567,EAST 105 STREET,567 EAST 105 STREET,SB FLATLANDS  LLC,EDC,1500,NO USE,C,O,1610,FINAL COMMITMENT-DISPOSITION,,,C,1012498,0176566,
3081560201,3,BROOKLYN,08156,0201,318,,TURNBULL AVE,TURNBULL AVE,FLATLANDS INDUSTRIAL PARK,EDC,1500,NO USE,C,O,1610,FINAL COMMITMENT-DISPOSITION,,,C,1012411,0176847,
3081580001,3,BROOKLYN,08158,0001,318,657,EAST 108 STREET,657 EAST 108 STREET,BREUKELEN HOUSES,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,O,O,,,,,C,1013363,0177019,
3081580035,3,BROOKLYN,08158,0035,318,875,WILLIAMS AVENUE,875 WILLIAMS AVENUE,PS 260 & PLAYGROUND,EDUC,0211,ELEMENTARY SCHOOL,C,O,,,,,C,1013559,0177632,
3081580040,3,BROOKLYN,08158,0040,318,925,WILLIAMS AVENUE,925 WILLIAMS AVENUE,BREUKELEN BALLFIELDS,NYCHA,0441,NEIGHBORHOOD PARK,O,O,,,,,C,1013915,0177263,
3081580040,3,BROOKLYN,08158,0040,318,925,WILLIAMS AVENUE,925 WILLIAMS AVENUE,BREUKELEN BALLFIELDS,PARKS,0440,PARK,O,O,,,,,C,1013915,0177263,
3081580150,3,BROOKLYN,08158,0150,318,999,WILLIAMS AVENUE,999 WILLIAMS AVENUE,BREUKELEN BALLFIELDS,NYCHA,0441,NEIGHBORHOOD PARK,O,O,,,,,C,1014398,0176548,
3081580150,3,BROOKLYN,08158,0150,318,999,WILLIAMS AVENUE,999 WILLIAMS AVENUE,BREUKELEN BALLFIELDS,PARKS,0440,PARK,O,O,,,,,C,1014398,0176548,
3081580205,3,BROOKLYN,08158,0205,318,761,EAST  108 STREET,761 EAST  108 STREET,BREUKELEN HOUSES,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,O,O,,,,,C,1014020,0176167,
3081600002,3,BROOKLYN,08160,0002,318,0,GLENWOOD ROAD,GLENWOOD ROAD,PS 114  & PLAYGROUND,EDUC,0211,ELEMENTARY SCHOOL,C,O,,,,,C,1009960,0173306,
3081600002,3,BROOKLYN,08160,0002,318,0,GLENWOOD ROAD,GLENWOOD ROAD,PS 114  & PLAYGROUND,PARKS,0430,PLAYGROUND/SPORTS AREA,C,O,,,,,C,1009960,0173306,
3081600021,3,BROOKLYN,08160,0021,318,1086,EAST 92 STREET,1086 EAST 92 STREET,,DCAS,1520,NO USE-VACANT LAND,C,O,,,,,C,1010054,0173490,
3081600022,3,BROOKLYN,08160,0022,318,1077,REMSEN AVENUE,1077 REMSEN AVENUE,PS 114 & PLAYGROUND,EDUC,0211,ELEMENTARY SCHOOL,C,O,,,,,C,1009814,0173435,
3081650147,3,BROOKLYN,08165,0147,318,,ROCKAWAY PARKWAY,ROCKAWAY PARKWAY,"SMITHS LANE",DCAS,1520,NO USE-VACANT LAND,C,O,,,,,C,1010981,0174641,
3081660014,3,BROOKLYN,08166,0014,318,1389,ROCKAWAY PARKWAY,1389 ROCKAWAY PARKWAY,CANARSIE MUNI PARKING FIELD,DOT,0872,MUNICIPAL PARKING - OUTDOOR,C,O,,,,,C,1011242,0174711,
3081660033,3,BROOKLYN,08166,0033,318,1361,ROCKAWAY PARKWAY,1361 ROCKAWAY PARKWAY,ENG 257  LAD 170,FIRE,0520,FIREHOUSE,C,O,,,,,C,1011011,0174870,
3081660075,3,BROOKLYN,08166,0075,318,,EAST 98TH ST,EAST 98TH ST,CANARSIE MUNI PARKING FIELD,DOT,0872,MUNICIPAL PARKING - OUTDOOR,C,O,,,,,C,1011346,0174839,
3081670020,3,BROOKLYN,08167,0020,318,,EAST 98 STREET,EAST 98 STREET,CANARSIE MUNI PARKING FIELD,DOT,0872,MUNICIPAL PARKING - OUTDOOR,C,O,,,,,C,1011428,0174949,
3081730063,3,BROOKLYN,08173,0063,318,8173,EAST 105 STREET,8173 EAST 105 STREET,PONDEROSA GARDEN,PARKS,0472,COMMUNITY GARDEN,C,O,,,,,C,1012821,0175839,
3081730065,3,BROOKLYN,08173,0065,318,664,EAST  105 STREET,664 EAST  105 STREET,,PARKS,0472,COMMUNITY GARDEN,C,O,,,,,C,1012842,0175815,
3081730066,3,BROOKLYN,08173,0066,318,664,EAST  105 STREET,664 EAST  105 STREET,,PARKS,0472,COMMUNITY GARDEN,C,O,,,,,C,1012855,0175800,
3081740001,3,BROOKLYN,08174,0001,318,671,EAST  105 STREET,671 EAST  105 STREET,BREUKELEN HOUSES,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,O,O,,,,,C,1013080,0176270,
3081820052,3,BROOKLYN,08182,0052,318,1106-22,EAST 95 ST,1106-22 EAST 95 ST,CANARSIE HEALTH CENTER,EDUC,0120,AGENCY OFFICE,C,O,,,,,C,1011027,0173669,
3081860063,3,BROOKLYN,08186,0063,318,270,CONKLIN AVENUE,270 CONKLIN AVENUE,,HPD,1410,IN USE-RESIDENTIAL STRUCTURE,C,O,1610,FINAL COMMITMENT-DISPOSITION,,,C,1012130,0174326,
3081880001,3,BROOKLYN,08188,0001,318,100-01,FLATLANDS AVENUE,100-01 FLATLANDS AVENUE,PS 242 & PLAYGROUND,EDUC,0211,ELEMENTARY SCHOOL,C,O,,,,,C,1012387,0174635,
3081880001,3,BROOKLYN,08188,0001,318,100-01,FLATLANDS AVENUE,100-01 FLATLANDS AVENUE,PS 242 & PLAYGROUND,PARKS,0431,PLAYGROUND,C,O,,,,,C,1012387,0174635,
3081880030,3,BROOKLYN,08188,0030,318,10002,GLENWOOD ROAD,10002 GLENWOOD ROAD,PLAYGROUND FOR PS 242 (JOP),EDUC,0430,PLAYGROUND/SPORTS AREA,C,O,,,,,C,1012184,0174873,
3081880030,3,BROOKLYN,08188,0030,318,10002,GLENWOOD ROAD,10002 GLENWOOD ROAD,PLAYGROUND FOR PS 242 (JOP),PARKS,0430,PLAYGROUND/SPORTS AREA,C,O,,,,,C,1012184,0174873,
3081910001,3,BROOKLYN,08191,0001,318,757,EAST  103 STREET,757 EAST  103 STREET,BREUKELEN HOUSES,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,O,O,,,,,C,1013036,0175307,
3081930001,3,BROOKLYN,08193,0001,318,763,EAST  105 STREET,763 EAST  105 STREET,BREUKELEN HOUSES,NYCHA,1410,IN USE-RESIDENTIAL STRUCTURE,O,O,,,,,C,1013537,0175732,
3082040068,3,BROOKLYN,08204,0068,318,1580,ROCKAWAY PARKWAY,1580 ROCKAWAY PARKWAY,CANARSIE BRANCH LIBRARY,BPL,0332,BRANCH LIBRARY,C,O,,,,,C,1012128,0173262,
3082040167,3,BROOKLYN,08204,0167,318,,ROCKAWAY PARKWAY,ROCKAWAY PARKWAY,CANARSIE BRANCH LIBRARY,BPL,0332,BRANCH LIBRARY,C,O,,,,,C,1012089,0173307,
3082150012,3,BROOKLYN,08215,0012,318,963,EAST 107 STREET,963 EAST 107 STREET,SHIRLEY CHISHOLM CAMPUS (K366),EDUC,0200,EDUCATIONAL FACILITY,C,O,,,,,C,1014284,0175167,
3082180026,3,BROOKLYN,08218,0026,318,,E 91 ST,E 91 ST,INDIAN CEMETERY,DCAS,1520,NO USE-VACANT LAND,C,O,,,,,C,1011311,0171978,
3082180165,3,BROOKLYN,08218,0165,318,,E 92 ST,E 92 ST,INDIAN CEMETERY,DCAS,1520,NO USE-VACANT LAND,C,O,,,,,C,1011560,0171735,
3082190046,3,BROOKLYN,08219,0046,318,0,AVENUE J,AVENUE J,,DCAS,1520,NO USE-VACANT LAND,C,O,,,,,C,1011475,0172409,
3082220001,3,BROOKLYN,08222,0001,318,1600,ROCKAWAY PARKWAY,1600 ROCKAWAY PARKWAY,CANARSIE HS,EDUC,0213,ACADEMIC HIGH SCHOOL,C,O,,,,,C,1012367,0172686,
3082220030,3,BROOKLYN,08222,0030,318,1237,EAST   95 STREET,1237 EAST   95 STREET,CANARSIE HS ATHLETIC FIELD,EDUC,0432,PLAYING FIELD,C,O,,,,,C,1012042,0172791,
3082270001,3,BROOKLYN,08227,0001,318,1001,EAST 100 STREET,1001 EAST 100 STREET,JHS 211 AND PLAYGROUND,EDUC,0212,INTERMEDIATE SCHOOL,C,O,,,,,C,1013326,0173530,
3082270001,3,BROOKLYN,08227,0001,318,1001,EAST 100 STREET,1001 EAST 100 STREET,JHS 211 AND PLAYGROUND,PARKS,0430,PLAYGROUND/SPORTS AREA,C,O,,,,,C,1013326,0173530,
3082300001,3,BROOKLYN,08230,0001,318,1070,EAST  104 STREET,1070 EAST  104 STREET,PS 279 AND PLAYGROUND (JOP),EDUC,0211,ELEMENTARY SCHOOL,C,O,,,,,C,1014000,0173969,
3082300001,3,BROOKLYN,08230,0001,318,1070,EAST  104 STREET,1070 EAST  104 STREET,PS 279 AND PLAYGROUND (JOP),PARKS,0430,PLAYGROUND/SPORTS AREA,C,O,,,,,C,1014000,0173969,
3082300141,3,BROOKLYN,08230,0141,318,,E 103 ST,E 103 ST,,DCAS,1520,NO USE-VACANT LAND,C,O,,,,,C,1013734,0174283,
3082350012,3,BROOKLYN,08235,0012,318,0,FLATLANDS AVENUE,FLATLANDS AVENUE,FRESH CREEK PARK,PARKS,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,1014594,0175429,
3082350013,3,BROOKLYN,08235,0013,318,0,FLATLANDS AVENUE,FLATLANDS AVENUE,FRESH CREEK PARK,PARKS,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,1014411,0175666,
3082350018,3,BROOKLYN,08235,0018,318,0,FLATLANDS AVENUE,FLATLANDS AVENUE,FRESH CREEK PARK,PARKS,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,1014349,0175944,
3082350020,3,BROOKLYN,08235,0020,318,0,FLATLANDS AVENUE,FLATLANDS AVENUE,FRESH CREEK PARK,PARKS,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,1014714,0175587,
3082350189,3,BROOKLYN,08235,0189,318,0,AVENUE L,AVENUE L,FRESH CREEK PARK,PARKS,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,1016124,0174494,
3082350190,3,BROOKLYN,08235,0190,318,0,AVENUE L,AVENUE L,FRESH CREEK PARK,PARKS,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,1015408,0175220,
3082350205,3,BROOKLYN,08235,0205,318,0,AVENUE L,AVENUE L,FRESH CREEK PARK,PARKS,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,1015822,0174327,
3082350225,3,BROOKLYN,08235,0225,318,,AVE L E1O8 ST,AVE L E1O8 ST,FRESH CREEK PARK,PARKS,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,1015574,0174105,
3082350238,3,BROOKLYN,08235,0238,318,0,EAST  108 STREET,EAST  108 STREET,FRESH CREEK PARK,PARKS,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,1015914,0174566,
3082350243,3,BROOKLYN,08235,0243,318,0,EAST  108 STREET,EAST  108 STREET,FRESH CREEK PARK,PARKS,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,1015610,0174484,
3082350251,3,BROOKLYN,08235,0251,318,0,EAST  108 STREET,EAST  108 STREET,FRESH CREEK PARK,PARKS,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,1015521,0174575,
3082350255,3,BROOKLYN,08235,0255,318,0,EAST  108 STREET,EAST  108 STREET,FRESH CREEK PARK,PARKS,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,1015354,0174574,
3082350261,3,BROOKLYN,08235,0261,318,0,EAST  108 STREET,EAST  108 STREET,FRESH CREEK PARK,PARKS,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,1015254,0174637,
3082350265,3,BROOKLYN,08235,0265,318,0,EAST  108 STREET,EAST  108 STREET,FRESH CREEK PARK,PARKS,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,1015217,0174720,
3082350270,3,BROOKLYN,08235,0270,318,0,EAST  108 STREET,EAST  108 STREET,FRESH CREEK PARK,PARKS,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,1015173,0174804,
3082350275,3,BROOKLYN,08235,0275,318,0,EAST  108 STREET,EAST  108 STREET,FRESH CREEK PARK,PARKS,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,1015143,0174900,
3082350279,3,BROOKLYN,08235,0279,318,0,EAST  108 STREET,EAST  108 STREET,FRESH CREEK PARK,PARKS,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,1015123,0175005,
3082350284,3,BROOKLYN,08235,0284,318,0,EAST  108 STREET,EAST  108 STREET,FRESH CREEK PARK,PARKS,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,1015061,0175075,
3082350330,3,BROOKLYN,08235,0330,318,0,EAST  108 STREET,EAST  108 STREET,FRESH CREEK PARK,PARKS,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,1014850,0175172,
3082350416,3,BROOKLYN,08235,0416,318,0,EAST  108 STREET,EAST  108 STREET,FRESH CREEK PARK,PARKS,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,1015179,0175320,
3082400059,3,BROOKLYN,08240,0059,318,,E 95 ST,E 95 ST,CECIL F. SLEDGE PLAYGROUND,PARKS,0431,PLAYGROUND,C,O,,,,,C,1012610,0171795,
3082460151,3,BROOKLYN,08246,0151,318,1127,E 100 ST,1127 E 100 ST,,DCAS,1520,NO USE-VACANT LAND,C,O,,,,,C,1013760,0173044,
3082560001,3,BROOKLYN,08256,0001,318,9133,AVENUE M,9133 AVENUE M,PS 115 & PLAYGROUND,EDUC,0211,ELEMENTARY SCHOOL,C,O,,,,,C,1012584,0170597,
3082600082,3,BROOKLYN,08260,0082,318,,E 96 ST,E 96 ST,,DCAS,1520,NO USE-VACANT LAND,C,O,,,,,C,1013137,0171551,
3082730026,3,BROOKLYN,08273,0026,318,108-03,FLATLANDS AVENUE,108-03 FLATLANDS AVENUE,FRESH CREEK PARK,PARKS,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,1016720,0173088,
3082730050,3,BROOKLYN,08273,0050,318,,S END FRESH CRK BASIN,S END FRESH CRK BASIN,FRESH CREEK PARK,PARKS,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,1016858,0173158,
3082730056,3,BROOKLYN,08273,0056,318,,S END FRESH CRK BASIN,S END FRESH CRK BASIN,FRESH CREEK PARK,PARKS,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,1016828,0173246,
3082730061,3,BROOKLYN,08273,0061,318,,S END FRESH CRK BASIN,S END FRESH CRK BASIN,FRESH CREEK PARK,PARKS,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,1016791,0173339,
3082730067,3,BROOKLYN,08273,0067,318,,S END FRESH CRK BASIN,S END FRESH CRK BASIN,FRESH CREEK PARK,PARKS,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,1016753,0173443,
3082730077,3,BROOKLYN,08273,0077,318,,S END FRESH CRK BASIN,S END FRESH CRK BASIN,FRESH CREEK PARK,PARKS,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,1016262,0173439,
3082730091,3,BROOKLYN,08273,0091,318,0,EAST  108 STREET,EAST  108 STREET,FRESH CREEK PARK,PARKS,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,1016132,0173619,
3082730097,3,BROOKLYN,08273,0097,318,,S END FRESH CRK BASIN,S END FRESH CRK BASIN,FRESH CREEK PARK,PARKS,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,1015832,0173807,
3082730105,3,BROOKLYN,08273,0105,318,,S END FRESH CRK BASIN,S END FRESH CRK BASIN,FRESH CREEK PARK,PARKS,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,1015927,0173876,
3082730111,3,BROOKLYN,08273,0111,318,,S END FRESH CRK BASIN,S END FRESH CRK BASIN,FRESH CREEK PARK,PARKS,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,1015855,0173966,
3082730117,3,BROOKLYN,08273,0117,318,,S END FRESH CRK BASIN,S END FRESH CRK BASIN,FRESH CREEK PARK,PARKS,0471,NATURAL AREA/WETLAND/WILDLIFE REFUGE,C,O,,,,,C,1015814,0174020,
